tier,source_selector,region_id,route,segment_bundle_id,stitch_group_id,national_segment_id,edge_id,edge_sequence,state,length_miles,iri_m_per_km,max_iri_m_per_km,pavement_status,repair_action,freight_ride_requirement,transit_ride_requirement,source_contract,next_artifact,validation_status
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.C1221D115F28C59F,11711,3,,10.4,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11711 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.681BCF8994733E78,11712,4,,10.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11712 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.DC884722C97014D7,11713,5,,3.8,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11713 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.100E60EFDC5CB24F,11714,6,,3.8,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11714 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.5DF460692D4FDA59,11715,7,,20.1,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11715 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.488696D938282689,11716,8,,9.9,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11716 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.3D52F25F6C2B9E0B,11717,9,,9.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11717 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.F48BDC13112D67C3,11718,10,,0.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11718 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.DE7D5C8539C36C66,11719,11,,3.4,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11719 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.2A509F9D62FC72B5,11720,12,,9.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11720 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.FDC8A9A370726F27,11721,13,,1.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11721 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.CFFEBAE76F52FD50,11722,14,,1.1,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11722 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.94D486591002DEBA,11723,15,,17.2,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11723 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.5F570EA4EAD4D369,11724,16,,17.4,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11724 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.D0B9622A97218360,11725,17,,11.4,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11725 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.5B7B9B9800CF0AC7,11726,18,,11.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11726 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.75A4C9368C9668A7,11727,19,,10.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11727 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.9C59EC2EE4EB7C5B,11728,20,,10.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11728 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.383EEB7692640246,11729,21,,6.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11729 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.A8EB1C53284B027D,11730,22,,3.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11730 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.3D583786D9C29C74,11731,23,,1.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11731 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.3E4F0EC0EFF3598A,11732,24,,3.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11732 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.85782C91AC0F97A8,11733,25,,1.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11733 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
